"Country","Issuer","Currency","Face value","Title","Type","Year range","Shape","Composition","Weight","Diameter","Year","Gregorian year","Mintmark","Quantity","Grade","Collection","From set","Estimate (INR)"
"Abkhazia","Abkhazia","Apsar","10","10 Apsars","Circulating commemorative banknotes","2024","Rectangular","Paper (Cotton Paper)","","150","2024","2024","","1","UNC","","","456.82"
"Afghanistan","Afghanistan","First Afghani (1923-2003)","5","5 Afghanis","Standard circulation coins","1973","Round","Nickel clad steel (90% Steel, 10% Nickel)","7.1","27.5","1352","1973","","1","VF","","","126.59"
"Afghanistan","Afghanistan","First Afghani (1923-2003)","100","100 Afghanis","Standard circulation banknotes","1979-1991","Rectangular","Paper","","142","1369","1990","","1","UNC","","","99.07"
"Algeria","Algeria","Dinar (1964-date)","0.5","50 Centimes (Hijra)","Circulating commemorative coins","1980","Round","Aluminium bronze","5","24","1400","1980","","1","VF","","","71.55"
"Angola","Angola","Kwanza (1977-1990)","0.5","50 Lwei","Standard circulation coins","1977-1979","Round","Copper-nickel","2","16","1979","1979","","1","F","","","42.93"
"Angola","Angola","Second Kwanza (1999-date)","10","10 Kwanzas","Standard circulation banknotes","2012","Rectangular","Paper","","145","2012","2012","","1","UNC","","","103.47"
"Antarctica","Antarctica","Dollar","1","1 Dollar (Emperor penguins; M/S Explorer)","Fantasy banknotes","2007","Rectangular","Polymer","","160","2007","2007","","1","","","",""
"Argentina","Argentina","Peso ley (1970-1983)","100","100 Pesos (magnetic)","Standard circulation coins","1980-1981","Round","Brass clad steel","7.9","27.2","1981","1981","BAˢ","1","VF","","","61.15"
"Australia","Australia","Dollar (1966-date)","0.01","1 Cent - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Bronze (97% Copper, 2.5% Zinc, 0.5% Tin)","2.59","17.53","1973","1973","","1","VF","","","22.02"
"Australia","Australia","Dollar (1966-date)","0.01","1 Cent - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Bronze (97% Copper, 2.5% Zinc, 0.5% Tin)","2.59","17.53","1976","1976","","1","VF","","","19.81"
"Australia","Australia","Dollar (1966-date)","0.01","1 Cent - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Bronze (97% Copper, 2.5% Zinc, 0.5% Tin)","2.59","17.53","1978","1978","","1","VF","","","18.71"
"Australia","Australia","Dollar (1966-date)","0.01","1 Cent - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Bronze (97% Copper, 2.5% Zinc, 0.5% Tin)","2.59","17.53","1981","1981","","1","UNC","","","159.61"
"Australia","Australia","Dollar (1966-date)","0.01","1 Cent - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Bronze (97% Copper, 2.5% Zinc, 0.5% Tin)","2.59","17.53","1984","1984","","1","VF","","","27.52"
"Australia","Australia","Dollar (1966-date)","0.02","2 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Bronze (97% Copper, 2.5% Zinc, 0.5% Tin)","5.18","21.59","1971","1971","","1","VF","","","31.92"
"Australia","Australia","Dollar (1966-date)","0.02","2 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Bronze (97% Copper, 2.5% Zinc, 0.5% Tin)","5.18","21.59","1981","1981","","1","UNC","","","85.86"
"Australia","Australia","Dollar (1966-date)","0.05","5 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Copper-nickel (75% Copper, 25% Nickel)","2.83","19.41","1970","1970","","1","VF","","","22.09"
"Australia","Australia","Dollar (1966-date)","0.05","5 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Copper-nickel (75% Copper, 25% Nickel)","2.83","19.41","1973","1973","","1","F","","","10.99"
"Australia","Australia","Dollar (1966-date)","0.05","5 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Copper-nickel (75% Copper, 25% Nickel)","2.83","19.41","1974","1974","","1","F","","","18.71"
"Australia","Australia","Dollar (1966-date)","0.05","5 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Copper-nickel (75% Copper, 25% Nickel)","2.83","19.41","1976","1976","","1","F","","","11.01"
"Australia","Australia","Dollar (1966-date)","0.05","5 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Copper-nickel (75% Copper, 25% Nickel)","2.83","19.41","1977","1977","","1","F","","","22.02"
"Australia","Australia","Dollar (1966-date)","0.05","5 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Copper-nickel (75% Copper, 25% Nickel)","2.83","19.41","1979","1979","","1","F","","","17.27"
"Australia","Australia","Dollar (1966-date)","0.05","5 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Copper-nickel (75% Copper, 25% Nickel)","2.83","19.41","1981","1981","","1","UNC","","","203.64"
"Australia","Australia","Dollar (1966-date)","0.1","10 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-2019","Round","Copper-nickel (75% Copper, 25% Nickel)","5.66","23.6","1981","1981","","1","UNC","","","193.74"
"Australia","Australia","Dollar (1966-date)","0.1","10 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-2019","Round","Copper-nickel (75% Copper, 25% Nickel)","5.66","23.6","1983","1983","","1","VF","","","22.02"
"Australia","Australia","Dollar (1966-date)","0.2","20 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Copper-nickel (75% Copper, 25% Nickel)","11.31","28.52","1981","1981","","1","UNC","","","203.64"
"Australia","Australia","Dollar (1966-date)","0.2","20 Cents - Elizabeth II (2nd Portrait)","Standard circulation coins","1966-1984","Round","Copper-nickel (75% Copper, 25% Nickel)","11.31","28.52","1981","1981","","1","VF","","","22.02"
"Australia","Australia","Dollar (1966-date)","0.5","50 Cents - Elizabeth II (2nd Portrait; Dodecagonal)","Standard circulation coins","1969-1984","Dodecagonal (12-sided)","Copper-nickel (75% Copper, 25% Nickel)","15.55","31.51","1981","1981","","1","UNC","","","241.07"
"Australia","Australia","Dollar (1966-date)","0.5","50 Cents - Elizabeth II (4th Portrait)","Standard circulation coins","1999-2019","Dodecagonal (12-sided)","Copper-nickel (75% Copper, 25% Nickel)","15.55","31.51","2008","2008","","1","XF","","","70.45"
"Austria","Austria","Second Schilling (1945-2001)","0.1","10 Groschen","Standard circulation coins","1951-2001","Round","Aluminium","1.1","19.8","1964","1964","","1","","","",""
"Austria","Austria","Euro (2002-date)","0.5","50 Euro Cents (2nd map)","Standard circulation coins","2008-2026","Round","Nordic gold (89% Copper, 5% Aluminium, 5% Zinc, 1% Tin)","7.8","24.25","2023","2023","","1","XF","","","55.04"
"Bahrain","Bahrain","Dinar (1965-date)","0.005","5 Fils","Standard circulation coins","1965-1976","Round","Bronze (97% Copper, 2.5% Zinc, 0.5% Tin)","2","18.5","1385","1965","","1","F","","","34.12"
"Bahrain","Bahrain","Dinar (1965-date)","0.005","5 Fils - Isa","Standard circulation coins","1992","Round","Brass","2.5","19","1412","1992","","1","VF","","","31.92"
"Bahrain","Bahrain","Dinar (1965-date)","0.01","10 Fils - Isa","Standard circulation coins","1965-1976","Round","Bronze (97.5% Copper, 0.5% Tin, 2% Zinc)","4.75","23.5","1385","1965","","1","XF","","","48.43"
"Bahrain","Bahrain","Dinar (1965-date)","0.01","10 Fils - Isa","Standard circulation coins","1965-1976","Round","Bronze (97.5% Copper, 0.5% Tin, 2% Zinc)","4.75","23.5","1385","1965","","1","VF","","","33.02"
"Bahrain","Bahrain","Dinar (1965-date)","0.01","10 Fils - Isa / Hamad","Standard circulation coins","1992-2000","Round","Brass","3.35","21","1412","1992","","1","VF","","","27.52"
"Bahrain","Bahrain","Dinar (1965-date)","0.025","25 Fils - Isa","Standard circulation coins","1965-1976","Round","Copper-nickel (75% Copper, 25% Nickel)","1.75","16.5","1385","1965","","1","VF","","","33.02"
"Bahrain","Bahrain","Dinar (1965-date)","0.025","25 Fils - Isa / Hamad","Standard circulation coins","1992-2000","Round","Copper-nickel","3.5","20","1412","1992","","1","VF","","","39.63"
"Bahrain","Bahrain","Dinar (1965-date)","0.05","50 Fils","Standard circulation coins","1965-1976","Round","Copper-nickel (75% Copper, 25% Nickel)","3.1","20","1385","1965","","1","VF","","","55.04"
"Bahrain","Bahrain","Dinar (1965-date)","0.05","50 Fils - Isa / Hamad","Standard circulation coins","1992-2000","Round","Copper-nickel","4.5","22","1412","1992","","1","VF","","","38.76"
"Bahrain","Bahrain","Dinar (1965-date)","0.1","100 Fils - Isa","Standard circulation coins","1965","Round","Copper-nickel (75% Copper, 25% Nickel)","6.5","25","1385","1965","","1","XF","","","71.55"
"Bahrain","Bahrain","Dinar (1965-date)","0.1","100 Fils - Isa","Standard circulation coins","1965","Round","Copper-nickel (75% Copper, 25% Nickel)","6.5","25","1385","1965","","1","VF","","","60.54"
"Bahrain","Bahrain","Dinar (1965-date)","0.1","100 Fils - Isa / Hamad","Standard circulation coins","1992-2001","Round","Bimetallic: copper-nickel centre in brass ring","6","24","1412","1992","","1","VF","","","77.15"
"Bahrain","Bahrain","Dinar (1965-date)","0.1","100 Fils - Isa / Hamad","Standard circulation coins","1992-2001","Round","Bimetallic: copper-nickel centre in brass ring","6","24","1415","1995","","1","XF","","","61.64"
"Bahrain","Bahrain","Dinar (1965-date)","0.1","100 Fils - Hamad (2nd type)","Standard circulation coins","2009-2018","Round","Bimetallic: copper-nickel centre in brass ring","6","24","1439","2018","","1","XF","","","110.08"
"Bahrain","Bahrain","Dinar (1965-date)","0.5","500 Fils - Hamad","Standard circulation coins","2000-2001","Round","Bimetallic: brass centre in copper-nickel ring","9","27","2000","2000","","1","VF","","","186.67"
"Bahrain","Bahrain","Dinar (1965-date)","0.5","500 Fils - Hamad","Standard circulation coins","2002","Round","Bimetallic: brass centre in copper-nickel ring","9","27","2002","2002","","1","VF","","","211.12"
"Bahrain","Bahrain","Dinar (1965-date)","0.1","100 Fils","Standard circulation banknotes","1964","Rectangular","Paper","","120","1964","1964","","1","","","",""
"Bahrain","Bahrain","Dinar (1965-date)","0.5","½ Dinar","Standard circulation banknotes","1973","Rectangular","Paper","","143","1973","1973","","1","","","",""
"Bahrain","Bahrain","Dinar (1965-date)","0.5","½ Dinar (Thick marks for the blind)","Standard circulation banknotes","2016-2022","Rectangular","Paper","","155","2006","2016","","1","VF","","","152.74"
"Bahrain","Bahrain","Dinar (1965-date)","1","1 Dinar","Standard circulation banknotes","1964","Rectangular","Paper","","147","1964","1964","","1","","","",""
"Bahrain","Bahrain","Dinar (1965-date)","1","1 Dinar","Standard circulation banknotes","1973","Rectangular","Paper","","148","1973","1973","","1","","","",""
"Bahrain","Bahrain","Dinar (1965-date)","5","5 Dinars","Standard circulation banknotes","1973","Rectangular","Paper","","152","1973","1973","","1","","","",""
"Bangladesh","Bangladesh","Taka (1972-date)","0.25","25 Poisha","Standard circulation coins","1977-1994","Round","Steel","2.65","19","1980","1980","","1","","","",""
"Bangladesh","Bangladesh","Taka (1972-date)","1","1 Taka","Standard circulation banknotes","1982-1993","Rectangular","Paper","","100","","1987-1988","","1","","","",""
"Bangladesh","Bangladesh","Taka (1972-date)","10","10 Taka","Standard circulation banknotes","1982-1995","Rectangular","Paper","","139","","1982","","1","","","",""
"Bangladesh","Bangladesh","Taka (1972-date)","10","10 Taka","Standard circulation banknotes","2002-2005","Rectangular","Paper","","130","2002","2002","","1","","","",""
"Belarus","Belarus","First Rouble (1992-2000)","25","25 Roubles","Standard circulation banknotes","1992","Rectangular","Paper","","105","1992","1992","","1","UNC","","","63.84"
"Belgium","Belgium","Franc (1832-2001)","1","1 Franc (Dutch text)","Standard circulation coins","1950-1988","Round","Copper-nickel (75% Copper, 25% Nickel)","4","21","1971","1971","","1","F","","","11.01"
"Belgium","Belgium","Franc (1832-2001)","1","1 Franc (French text)","Standard circulation coins","1950-1988","Round","Copper-nickel (75% Copper, 25% Nickel)","4","21","1975","1975","","1","VF","","","12.11"
"Belgium","Belgium","Franc (1832-2001)","20","20 Francs - Baudouin I (Dutch text)","Standard circulation coins","1980-1993","Round","Nickel brass (92% copper, 6% nickel, 2% aluminium)","8.56","25.65","1981","1981","","1","","","",""
"Belgium","Belgium","Euro (2002-date)","0.02","2 Euro Cents - Albert II (1st type, 1st portrait)","Standard circulation coins","1999-2007","Round","Copper plated steel","3.06","18.75","2000","2000","","1","","","",""
"Belgium","Belgium","Euro (2002-date)","0.05","5 Euro Cents - Albert II (1st type, 1st portrait)","Standard circulation coins","1999-2007","Round","Copper plated steel","3.92","21.25","1999","1999","","1","","","",""
"Belgium","Belgium","Euro (2002-date)","0.1","10 Euro Cents - Albert II (1st map, 1st type, 1st portrait)","Standard circulation coins","1999-2006","Round","Nordic gold (89% Copper, 5% Aluminium, 5% Zinc, 1% Tin)","4.1","19.75","2001","2001","","1","","","",""
"Belgium","Belgium","Euro (2002-date)","0.5","50 Euro Cents - Albert II (1st map, 1st type, 1st portrait)","Standard circulation coins","1999-2006","Round","Nordic gold","7.8","24.25","2004","2004","","1","","","",""
"Belize","Belize","Dollar (1973-date)","0.05","5 Cents - Elizabeth II (F.A.O.)","Circulating commemorative coins","1981","Round","Aluminium","1.045","20","1981","1981","","1","UNC","","","220.15"
"Bhutan","Bhutan","Rupee (1789-1957)","0.5","½ Rupee - Jigme Dorji (Original legend)","Standard circulation coins","1950-1968","Round","Nickel","5.085","24","27","1955","","1","","","",""
"Bhutan","Bhutan","Ngultrum (1974-date)","5","5 Ngultrum","Standard circulation banknotes","2006-2015","Rectangular","Paper","","125","2006","2006","","1","UNC","","","104.85"
"Botswana","Botswana","Pula (1976-date)","2","2 Pula","Standard circulation coins","2013-2022","Round","Bimetallic: bronze plated steel centre in nickel plated steel ring","7.3","27","2013","2013","","1","VF","","","160.71"
"Botswana","Botswana","Pula (1976-date)","5","5 Pula","Standard circulation coins","2013-2016","Round","Bimetallic: copper-nickel plated steel centre in brass plated steel ring","8.7","28","2013","2013","","1","F","","","40.73"
"Brazil","Brazil","Cruzeiro novo (1967-1986)","0.05","5 Centavos (FAO)","Circulating commemorative coins","1975-1978","Round","Stainless steel","2.7","21","1975","1975","","1","VF","","","51.82"
"British Crown dependencies","Guernsey","Pound (decimalized, 1971-date)","0.25","25 Pence - Elizabeth II (Royal Wedding)","Non-circulating coins","1981","Round","Copper-nickel","28.47","38.61","1981","1981","","1","UNC","","","550.39"
"British Crown dependencies","Isle of Man","Pound (decimalized, 1971-date)","0.25","1 Crown - Elizabeth II (Duke of Edinburgh Award Scheme - Duke)","Non-circulating coins","1981","Round","Copper-nickel","28.28","38.6","1981","1981","PM","1","AU","","",""
"British Crown dependencies","Isle of Man","Pound (decimalized, 1971-date)","0.25","1 Crown - Elizabeth II (Duke of Edinburgh Award Scheme - Monogram)","Non-circulating coins","1981","Round","Copper-nickel","28.28","38.61","1981","1981","PM","1","UNC","","","602.12"
"British Crown dependencies","Isle of Man","Pound (decimalized, 1971-date)","0.25","1 Crown - Elizabeth II (Sir Douglas Bader)","Non-circulating coins","1981","Round","Copper-nickel","28.28","38.61","1981","1981","PM","1","AU","","",""
"British Crown dependencies","Isle of Man","Pound (decimalized, 1971-date)","0.25","1 Crown - Elizabeth II (Sir Francis Chichester)","Non-circulating coins","1981","Round","Copper-nickel","28.28","38.61","1981","1981","PM","1","AU","","",""
"British Crown dependencies","Isle of Man","Pound (decimalized, 1971-date)","0.25","1 Crown - Elizabeth II (Wedding, 2nd variety)","Non-circulating coins","1981","Round","Copper-nickel","28.65","38.47","1981","1981","PM","1","AU","","","522.87"
"British Crown dependencies","Jersey","Pound (decimalized, 1971-date)","1","1 Pound - Elizabeth II (Battle of Jersey)","Circulating commemorative coins","1981","Square with rounded corners","Copper-nickel","9","30","1981","1981","","1","AU","","","489.11"
"Brunei","Brunei","Ringgit / Dollar (1967-date)","0.01","1 Sen - Hassanal Bolkiah (2nd portrait)","Standard circulation coins","2008-2016","Round","Brass","1.79","17.8","2014","2014","","1","VF","","","110.26"
"Brunei","Brunei","Ringgit / Dollar (1967-date)","0.2","20 Sen - Hassanal Bolkiah (1st portrait; without numeral 'I' in title)","Standard circulation coins","1977-1993","Round","Copper-nickel (75% Copper, 25% Nickel)","5.66","23.6","1981","1981","","1","VF","","","67.6"
"Brunei","Brunei","Ringgit / Dollar (1967-date)","0.2","20 Sen - Hassanal Bolkiah (3rd portrait; Golden Jubilee)","Circulating commemorative coins","2017-2021","Round","Copper-nickel","5.65","23.6","2019","2019","","1","XF","","",""
"Brunei","Brunei","Ringgit / Dollar (1967-date)","0.5","50 Sen - Hassanal Bolkiah (1st portrait; without numeral 'I' in title)","Standard circulation coins","1977-1993","Round","Copper-nickel (75% Copper, 25% Nickel)","9.33","27.76","1985","1985","","1","VF","","",""
"Brunei","Brunei","Ringgit / Dollar (1967-date)","1","1 Ringgit","Standard circulation banknotes","2011-2019","Rectangular","Polymer (Plastic)","","141","2011","2011","","1","VF","","","118.46"
"Brunei","Brunei","Ringgit / Dollar (1967-date)","1","1 Ringgit","Standard circulation banknotes","2011-2019","Rectangular","Polymer (Plastic)","","141","2019","2019","","1","AU","","","147.5"
"Burundi","Burundi","Franc (1962-date)","100","100 Francs (Small)","Standard circulation banknotes","2010-2024","Rectangular","Paper","","125","2011","2011","","1","UNC","","","79.44"
"Cambodia","Cambodia","Second riel (1979-date)","100","100 Riels - Norodom Sihamoni","Standard circulation banknotes","2014","Rectangular","Paper","","140","2014","2014","","1","UNC","","","55.15"
"Canada","Canada","Dollar (1858-date)","0.01","1 Cent - Elizabeth II (2nd portrait)","Standard circulation coins","1965-1978","Round","Bronze (98% copper, 0.5% tin, 1.5% zinc)","3.24","19.05","1978","1978","","1","","","",""
"Canada","Canada","Dollar (1858-date)","0.01","1 Cent - Elizabeth II (2nd portrait, 12 sided)","Standard circulation coins","1982-1989","Dodecagonal (12-sided)","Bronze (98% copper, 1.75% tin, 0.25% zinc)","2.5","19.1","1989","1989","","1","","","",""
"Canada","Canada","Dollar (1858-date)","0.01","1 Cent - Elizabeth II (3rd portrait, Confederation)","Circulating commemorative coins","1992","Dodecagonal (12-sided)","Bronze (98% copper, 1.75% tin, 0.25% zinc)","2.5","19.1","1992","1992","","1","","","",""
"Canada","Canada","Dollar (1858-date)","0.05","5 Cents - Elizabeth II (2nd portrait)","Standard circulation coins","1965-1978","Round","Nickel (99.9% nickel)","4.54","21.21","1973","1973","","1","","","",""
"Canada","Canada","Dollar (1858-date)","0.05","5 Cents - Elizabeth II (2nd portrait modified)","Standard circulation coins","1979-1981","Round","Nickel","4.54","21.21","1981","1981","","1","AU","","","81.46"
"Canada","Canada","Dollar (1858-date)","0.05","5 Cents - Elizabeth II (2nd portrait; Copper-nickel)","Standard circulation coins","1982-1989","Round","Copper-nickel (Cu 75%, Ni 25%)","4.6","21.2","1987","1987","","1","","","",""
"Canada","Canada","Dollar (1858-date)","0.05","5 Cents - Charles III","Standard circulation coins","2023-2026","Round","Nickel plated steel","3.95","21.2","2024","2024","","1","UNC","","","741.92"
"Canada","Canada","Dollar (1858-date)","0.05","5 Cents - Charles III","Standard circulation coins","2023-2026","Round","Nickel plated steel","3.95","21.2","2024","2024","","1","UNC","","","741.92"
"Canada","Canada","Dollar (1858-date)","0.1","10 Cents - Charles III","Standard circulation coins","2023-2026","Round","Nickel plated steel","1.75","18.03","2024","2024","","1","UNC","","","274.09"
"Canada","Canada","Dollar (1858-date)","0.25","25 Cents - Elizabeth II (4th portrait; RCM logo)","Standard circulation coins","2006-2022","Round","Nickel plated steel","4.4","23.88","2016","2016","","1","XF","","","20.19"
"Canada","Canada","Dollar (1858-date)","0.25","25 Cents - Charles III","Standard circulation coins","2023-2026","Round","Nickel plated steel","4.4","23.88","2024","2024","","1","UNC","","","460.12"
"Canada","Canada","Dollar (1858-date)","0.5","50 Cents - Charles III","Standard circulation coins","2023-2026","Round","Nickel plated steel","6.9","27.13","2024","2024","","1","UNC","","","920.24"
"Canada","Canada","Dollar (1858-date)","1","1 Dollar - Charles III (Royal Canadian Air Force)","Non-circulating coins","2024","Round","Silver (.9999)","23.17","36.07","2024","2024","","1","UNC","","","7847.26"
"Canada","Canada","Dollar (1858-date)","1","1 Dollar - Charles III (Proof)","Non-circulating coins","2024","Hendecagonal (11-sided)","Brass plated steel","6.27","26.5","2024","2024","","1","UNC","","","1466.23"
"Canada","Canada","Dollar (1858-date)","2","2 Dollars - Elizabeth II (3rd portrait; Maple leaf logo)","Standard circulation coins","1996-2003","Round","Bimetallic: aluminium bronze centre in nickel ring (outer ring 99% nickel, inner core 92% copper, 6% aluminium, 2% nickel)","7.3","28","1996","1996","","1","","","",""
"Canada","Canada","Dollar (1858-date)","2","2 Dollars - Charles III (Proof; Specimen)","Non-circulating coins","2024-2026","Round","Bimetallic: brass plated aluminium bronze centre in nickel plated steel ring","6.99","28.03","2024","2024","","1","UNC","","","1874.06"
